Offset: 0x1e5c0, Avg Latency: 90 ns
Offset: 0x1e600, Avg Latency: 91 ns
Offset: 0x1e640, Avg Latency: 91 ns
Offset: 0x1e680, Avg Latency: 116 ns
Offset: 0x1e6c0, Avg Latency: 90 ns
Offset: 0x1e700, Avg Latency: 91 ns
Offset: 0x1e740, Avg Latency: 91 ns
Offset: 0x1e780, Avg Latency: 91 ns
Offset: 0x1e7c0, Avg Latency: 92 ns
Offset: 0x1e800, Avg Latency: 90 ns
Offset: 0x1e840, Avg Latency: 91 ns
Offset: 0x1e880, Avg Latency: 91 ns
Offset: 0x1e8c0, Avg Latency: 90 ns
Offset: 0x1e900, Avg Latency: 91 ns
Offset: 0x1e940, Avg Latency: 92 ns
Offset: 0x1e980, Avg Latency: 231 ns
Offset: 0x1e9c0, Avg Latency: 230 ns
Offset: 0x1ea00, Avg Latency: 169 ns
Offset: 0x1ea40, Avg Latency: 229 ns
Offset: 0x1ea80, Avg Latency: 229 ns
Offset: 0x1eac0, Avg Latency: 230 ns
Offset: 0x1eb00, Avg Latency: 230 ns
Offset: 0x1eb40, Avg Latency: 230 ns
Offset: 0x1eb80, Avg Latency: 229 ns
Offset: 0x1ebc0, Avg Latency: 230 ns
Offset: 0x1ec00, Avg Latency: 168 ns
Offset: 0x1ec40, Avg Latency: 230 ns
Offset: 0x1ec80, Avg Latency: 230 ns
Offset: 0x1ecc0, Avg Latency: 230 ns
Offset: 0x1ed00, Avg Latency: 90 ns
Offset: 0x1ed40, Avg Latency: 91 ns
Offset: 0x1ed80, Avg Latency: 91 ns
Offset: 0x1edc0, Avg Latency: 230 ns
Offset: 0x1ee00, Avg Latency: 91 ns
Offset: 0x1ee40, Avg Latency: 226 ns
Offset: 0x1ee80, Avg Latency: 228 ns
Offset: 0x1eec0, Avg Latency: 227 ns
Offset: 0x1ef00, Avg Latency: 214 ns
Offset: 0x1ef40, Avg Latency: 213 ns
Offset: 0x1ef80, Avg Latency: 213 ns
Offset: 0x1efc0, Avg Latency: 213 ns
Offset: 0x1f000, Avg Latency: 92 ns
Offset: 0x1f040, Avg Latency: 223 ns
Offset: 0x1f080, Avg Latency: 92 ns
Offset: 0x1f0c0, Avg Latency: 92 ns
Offset: 0x1f100, Avg Latency: 92 ns
Offset: 0x1f140, Avg Latency: 224 ns
Offset: 0x1f180, Avg Latency: 223 ns
Offset: 0x1f1c0, Avg Latency: 224 ns
Offset: 0x1f200, Avg Latency: 170 ns
Offset: 0x1f240, Avg Latency: 229 ns
Offset: 0x1f280, Avg Latency: 231 ns
Offset: 0x1f2c0, Avg Latency: 231 ns
Offset: 0x1f300, Avg Latency: 230 ns
Offset: 0x1f340, Avg Latency: 230 ns
Offset: 0x1f380, Avg Latency: 231 ns
Offset: 0x1f3c0, Avg Latency: 230 ns
Offset: 0x1f400, Avg Latency: 158 ns
Offset: 0x1f440, Avg Latency: 92 ns
Offset: 0x1f480, Avg Latency: 225 ns
Offset: 0x1f4c0, Avg Latency: 226 ns
Offset: 0x1f500, Avg Latency: 225 ns
Offset: 0x1f540, Avg Latency: 92 ns
Offset: 0x1f580, Avg Latency: 92 ns
Offset: 0x1f5c0, Avg Latency: 92 ns
Offset: 0x1f600, Avg Latency: 91 ns
Offset: 0x1f640, Avg Latency: 90 ns
Offset: 0x1f680, Avg Latency: 90 ns
Offset: 0x1f6c0, Avg Latency: 91 ns
Offset: 0x1f700, Avg Latency: 228 ns
Offset: 0x1f740, Avg Latency: 228 ns
Offset: 0x1f780, Avg Latency: 90 ns
Offset: 0x1f7c0, Avg Latency: 90 ns
Offset: 0x1f800, Avg Latency: 92 ns
Offset: 0x1f840, Avg Latency: 92 ns
Offset: 0x1f880, Avg Latency: 92 ns
Offset: 0x1f8c0, Avg Latency: 91 ns
Offset: 0x1f900, Avg Latency: 92 ns
Offset: 0x1f940, Avg Latency: 91 ns
Offset: 0x1f980, Avg Latency: 92 ns
Offset: 0x1f9c0, Avg Latency: 224 ns
Offset: 0x1fa00, Avg Latency: 91 ns
Offset: 0x1fa40, Avg Latency: 226 ns
Offset: 0x1fa80, Avg Latency: 226 ns
Offset: 0x1fac0, Avg Latency: 227 ns
Offset: 0x1fb00, Avg Latency: 227 ns
Offset: 0x1fb40, Avg Latency: 227 ns
Offset: 0x1fb80, Avg Latency: 225 ns
Offset: 0x1fbc0, Avg Latency: 226 ns
Offset: 0x1fc00, Avg Latency: 91 ns
Offset: 0x1fc40, Avg Latency: 225 ns
Offset: 0x1fc80, Avg Latency: 225 ns
Offset: 0x1fcc0, Avg Latency: 226 ns
Offset: 0x1fd00, Avg Latency: 225 ns
Offset: 0x1fd40, Avg Latency: 225 ns
Offset: 0x1fd80, Avg Latency: 91 ns
Offset: 0x1fdc0, Avg Latency: 92 ns
Offset: 0x1fe00, Avg Latency: 91 ns
Offset: 0x1fe40, Avg Latency: 90 ns
Offset: 0x1fe80, Avg Latency: 90 ns
Offset: 0x1fec0, Avg Latency: 91 ns
Offset: 0x1ff00, Avg Latency: 90 ns
Offset: 0x1ff40, Avg Latency: 90 ns
Offset: 0x1ff80, Avg Latency: 91 ns
Offset: 0x1ffc0, Avg Latency: 90 ns
Offset: 0x20000, Avg Latency: 169 ns
Offset: 0x20040, Avg Latency: 88 ns
Offset: 0x20080, Avg Latency: 88 ns
Offset: 0x200c0, Avg Latency: 87 ns
Offset: 0x20100, Avg Latency: 89 ns
Offset: 0x20140, Avg Latency: 89 ns
Offset: 0x20180, Avg Latency: 88 ns
Offset: 0x201c0, Avg Latency: 88 ns
Offset: 0x20200, Avg Latency: 91 ns
Offset: 0x20240, Avg Latency: 90 ns
Offset: 0x20280, Avg Latency: 91 ns
Offset: 0x202c0, Avg Latency: 90 ns
Offset: 0x20300, Avg Latency: 90 ns
Offset: 0x20340, Avg Latency: 90 ns
Offset: 0x20380, Avg Latency: 94 ns
Offset: 0x203c0, Avg Latency: 90 ns
Offset: 0x20400, Avg Latency: 89 ns
Offset: 0x20440, Avg Latency: 88 ns
Offset: 0x20480, Avg Latency: 89 ns
Offset: 0x204c0, Avg Latency: 87 ns
Offset: 0x20500, Avg Latency: 88 ns
Offset: 0x20540, Avg Latency: 254 ns
Offset: 0x20580, Avg Latency: 228 ns
Offset: 0x205c0, Avg Latency: 229 ns
Offset: 0x20600, Avg Latency: 159 ns
Offset: 0x20640, Avg Latency: 250 ns
Offset: 0x20680, Avg Latency: 225 ns
Offset: 0x206c0, Avg Latency: 250 ns
Offset: 0x20700, Avg Latency: 90 ns
Offset: 0x20740, Avg Latency: 225 ns
Offset: 0x20780, Avg Latency: 225 ns
Offset: 0x207c0, Avg Latency: 224 ns
Offset: 0x20800, Avg Latency: 164 ns
Offset: 0x20840, Avg Latency: 226 ns
Offset: 0x20880, Avg Latency: 226 ns
Offset: 0x208c0, Avg Latency: 226 ns
Offset: 0x20900, Avg Latency: 226 ns
Offset: 0x20940, Avg Latency: 225 ns
Offset: 0x20980, Avg Latency: 227 ns
Offset: 0x209c0, Avg Latency: 226 ns
Offset: 0x20a00, Avg Latency: 171 ns
Offset: 0x20a40, Avg Latency: 204 ns
Offset: 0x20a80, Avg Latency: 231 ns
Offset: 0x20ac0, Avg Latency: 258 ns
Offset: 0x20b00, Avg Latency: 230 ns
Offset: 0x20b40, Avg Latency: 231 ns
Offset: 0x20b80, Avg Latency: 231 ns
Offset: 0x20bc0, Avg Latency: 230 ns
Offset: 0x20c00, Avg Latency: 88 ns
Offset: 0x20c40, Avg Latency: 88 ns
Offset: 0x20c80, Avg Latency: 108 ns
Offset: 0x20cc0, Avg Latency: 88 ns
Offset: 0x20d00, Avg Latency: 89 ns
Offset: 0x20d40, Avg Latency: 227 ns
Offset: 0x20d80, Avg Latency: 229 ns
Offset: 0x20dc0, Avg Latency: 229 ns
Offset: 0x20e00, Avg Latency: 139 ns
Offset: 0x20e40, Avg Latency: 228 ns
Offset: 0x20e80, Avg Latency: 229 ns
Offset: 0x20ec0, Avg Latency: 214 ns
Offset: 0x20f00, Avg Latency: 100 ns
Offset: 0x20f40, Avg Latency: 214 ns
Offset: 0x20f80, Avg Latency: 101 ns
Offset: 0x20fc0, Avg Latency: 228 ns
Offset: 0x21000, Avg Latency: 169 ns
Offset: 0x21040, Avg Latency: 184 ns
Offset: 0x21080, Avg Latency: 229 ns
Offset: 0x210c0, Avg Latency: 229 ns
Offset: 0x21100, Avg Latency: 88 ns
Offset: 0x21140, Avg Latency: 140 ns
Offset: 0x21180, Avg Latency: 231 ns
Offset: 0x211c0, Avg Latency: 88 ns
Offset: 0x21200, Avg Latency: 170 ns
Offset: 0x21240, Avg Latency: 207 ns
Offset: 0x21280, Avg Latency: 233 ns
Offset: 0x212c0, Avg Latency: 233 ns
Offset: 0x21300, Avg Latency: 231 ns
Offset: 0x21340, Avg Latency: 232 ns
Offset: 0x21380, Avg Latency: 88 ns
Offset: 0x213c0, Avg Latency: 232 ns
Offset: 0x21400, Avg Latency: 164 ns
Offset: 0x21440, Avg Latency: 227 ns
Offset: 0x21480, Avg Latency: 227 ns
Offset: 0x214c0, Avg Latency: 226 ns
Offset: 0x21500, Avg Latency: 88 ns
Offset: 0x21540, Avg Latency: 90 ns
Offset: 0x21580, Avg Latency: 88 ns
Offset: 0x215c0, Avg Latency: 227 ns
Offset: 0x21600, Avg Latency: 171 ns
Offset: 0x21640, Avg Latency: 233 ns
Offset: 0x21680, Avg Latency: 232 ns
Offset: 0x216c0, Avg Latency: 231 ns
Offset: 0x21700, Avg Latency: 87 ns
Offset: 0x21740, Avg Latency: 88 ns
Offset: 0x21780, Avg Latency: 89 ns
Offset: 0x217c0, Avg Latency: 89 ns
Offset: 0x21800, Avg Latency: 169 ns
Offset: 0x21840, Avg Latency: 228 ns
Offset: 0x21880, Avg Latency: 229 ns
Offset: 0x218c0, Avg Latency: 100 ns
Offset: 0x21900, Avg Latency: 215 ns
Offset: 0x21940, Avg Latency: 215 ns
Offset: 0x21980, Avg Latency: 229 ns
Offset: 0x219c0, Avg Latency: 230 ns
Offset: 0x21a00, Avg Latency: 88 ns
Offset: 0x21a40, Avg Latency: 231 ns
Offset: 0x21a80, Avg Latency: 230 ns
Offset: 0x21ac0, Avg Latency: 231 ns
Offset: 0x21b00, Avg Latency: 89 ns
Offset: 0x21b40, Avg Latency: 88 ns
Offset: 0x21b80, Avg Latency: 88 ns
Offset: 0x21bc0, Avg Latency: 87 ns
Offset: 0x21c00, Avg Latency: 87 ns
Offset: 0x21c40, Avg Latency: 88 ns
Offset: 0x21c80, Avg Latency: 88 ns
Offset: 0x21cc0, Avg Latency: 88 ns
Offset: 0x21d00, Avg Latency: 89 ns
Offset: 0x21d40, Avg Latency: 88 ns
Offset: 0x21d80, Avg Latency: 88 ns
Offset: 0x21dc0, Avg Latency: 88 ns
Offset: 0x21e00, Avg Latency: 88 ns
Offset: 0x21e40, Avg Latency: 89 ns
Offset: 0x21e80, Avg Latency: 89 ns
Offset: 0x21ec0, Avg Latency: 89 ns
Offset: 0x21f00, Avg Latency: 87 ns
Offset: 0x21f40, Avg Latency: 88 ns
Offset: 0x21f80, Avg Latency: 89 ns
Offset: 0x21fc0, Avg Latency: 228 ns
Offset: 0x22000, Avg Latency: 163 ns
Offset: 0x22040, Avg Latency: 90 ns
Offset: 0x22080, Avg Latency: 227 ns
Offset: 0x220c0, Avg Latency: 226 ns
Offset: 0x22100, Avg Latency: 227 ns
Offset: 0x22140, Avg Latency: 225 ns
Offset: 0x22180, Avg Latency: 225 ns
Offset: 0x221c0, Avg Latency: 225 ns
Offset: 0x22200, Avg Latency: 118 ns
Offset: 0x22240, Avg Latency: 224 ns
Offset: 0x22280, Avg Latency: 225 ns
Offset: 0x222c0, Avg Latency: 225 ns
Offset: 0x22300, Avg Latency: 176 ns
Offset: 0x22340, Avg Latency: 226 ns
Offset: 0x22380, Avg Latency: 92 ns
Offset: 0x223c0, Avg Latency: 226 ns
Offset: 0x22400, Avg Latency: 240 ns
Offset: 0x22440, Avg Latency: 228 ns
Offset: 0x22480, Avg Latency: 229 ns
Offset: 0x224c0, Avg Latency: 229 ns
Offset: 0x22500, Avg Latency: 227 ns
Offset: 0x22540, Avg Latency: 106 ns
Offset: 0x22580, Avg Latency: 241 ns
Offset: 0x225c0, Avg Latency: 214 ns
Offset: 0x22600, Avg Latency: 133 ns
Offset: 0x22640, Avg Latency: 212 ns
Offset: 0x22680, Avg Latency: 212 ns
Offset: 0x226c0, Avg Latency: 114 ns
Offset: 0x22700, Avg Latency: 92 ns
Offset: 0x22740, Avg Latency: 226 ns
Offset: 0x22780, Avg Latency: 145 ns
Offset: 0x227c0, Avg Latency: 92 ns
Offset: 0x22800, Avg Latency: 93 ns
Offset: 0x22840, Avg Latency: 90 ns
Offset: 0x22880, Avg Latency: 91 ns
Offset: 0x228c0, Avg Latency: 230 ns
Offset: 0x22900, Avg Latency: 232 ns
Offset: 0x22940, Avg Latency: 227 ns
Offset: 0x22980, Avg Latency: 232 ns
Offset: 0x229c0, Avg Latency: 231 ns
Offset: 0x22a00, Avg Latency: 164 ns
Offset: 0x22a40, Avg Latency: 227 ns
Offset: 0x22a80, Avg Latency: 225 ns
Offset: 0x22ac0, Avg Latency: 90 ns
Offset: 0x22b00, Avg Latency: 226 ns
Offset: 0x22b40, Avg Latency: 227 ns
Offset: 0x22b80, Avg Latency: 226 ns
Offset: 0x22bc0, Avg Latency: 90 ns
Offset: 0x22c00, Avg Latency: 91 ns
Offset: 0x22c40, Avg Latency: 228 ns
Offset: 0x22c80, Avg Latency: 229 ns
Offset: 0x22cc0, Avg Latency: 227 ns
Offset: 0x22d00, Avg Latency: 229 ns
Offset: 0x22d40, Avg Latency: 90 ns
Offset: 0x22d80, Avg Latency: 116 ns
Offset: 0x22dc0, Avg Latency: 228 ns
Offset: 0x22e00, Avg Latency: 103 ns
Offset: 0x22e40, Avg Latency: 215 ns
Offset: 0x22e80, Avg Latency: 215 ns
Offset: 0x22ec0, Avg Latency: 216 ns
Offset: 0x22f00, Avg Latency: 230 ns
Offset: 0x22f40, Avg Latency: 230 ns
Offset: 0x22f80, Avg Latency: 229 ns
Offset: 0x22fc0, Avg Latency: 229 ns
Offset: 0x23000, Avg Latency: 170 ns
Offset: 0x23040, Avg Latency: 230 ns
Offset: 0x23080, Avg Latency: 90 ns
Offset: 0x230c0, Avg Latency: 90 ns
Offset: 0x23100, Avg Latency: 228 ns
Offset: 0x23140, Avg Latency: 89 ns
Offset: 0x23180, Avg Latency: 230 ns
Offset: 0x231c0, Avg Latency: 229 ns
Offset: 0x23200, Avg Latency: 167 ns
Offset: 0x23240, Avg Latency: 216 ns
Offset: 0x23280, Avg Latency: 217 ns
Offset: 0x232c0, Avg Latency: 217 ns
Offset: 0x23300, Avg Latency: 217 ns
Offset: 0x23340, Avg Latency: 216 ns
Offset: 0x23380, Avg Latency: 231 ns
Offset: 0x233c0, Avg Latency: 230 ns
Offset: 0x23400, Avg Latency: 90 ns
Offset: 0x23440, Avg Latency: 228 ns
Offset: 0x23480, Avg Latency: 90 ns
Offset: 0x234c0, Avg Latency: 90 ns
Offset: 0x23500, Avg Latency: 90 ns
Offset: 0x23540, Avg Latency: 90 ns
Offset: 0x23580, Avg Latency: 89 ns
Offset: 0x235c0, Avg Latency: 90 ns
Offset: 0x23600, Avg Latency: 91 ns
Offset: 0x23640, Avg Latency: 91 ns
Offset: 0x23680, Avg Latency: 231 ns
Offset: 0x236c0, Avg Latency: 230 ns
Offset: 0x23700, Avg Latency: 230 ns
Offset: 0x23740, Avg Latency: 229 ns
Offset: 0x23780, Avg Latency: 257 ns
Offset: 0x237c0, Avg Latency: 90 ns
Offset: 0x23800, Avg Latency: 143 ns
Offset: 0x23840, Avg Latency: 230 ns
Offset: 0x23880, Avg Latency: 230 ns
Offset: 0x238c0, Avg Latency: 230 ns
Offset: 0x23900, Avg Latency: 105 ns
Offset: 0x23940, Avg Latency: 230 ns
Offset: 0x23980, Avg Latency: 91 ns
Offset: 0x239c0, Avg Latency: 89 ns
Offset: 0x23a00, Avg Latency: 90 ns
Offset: 0x23a40, Avg Latency: 92 ns
Offset: 0x23a80, Avg Latency: 89 ns
Offset: 0x23ac0, Avg Latency: 232 ns
Offset: 0x23b00, Avg Latency: 230 ns
Offset: 0x23b40, Avg Latency: 232 ns
Offset: 0x23b80, Avg Latency: 88 ns
Offset: 0x23bc0, Avg Latency: 92 ns
Offset: 0x23c00, Avg Latency: 166 ns
Offset: 0x23c40, Avg Latency: 91 ns
Offset: 0x23c80, Avg Latency: 226 ns
Offset: 0x23cc0, Avg Latency: 89 ns
Offset: 0x23d00, Avg Latency: 89 ns
Offset: 0x23d40, Avg Latency: 227 ns
Offset: 0x23d80, Avg Latency: 228 ns
Offset: 0x23dc0, Avg Latency: 253 ns
Offset: 0x23e00, Avg Latency: 142 ns
Offset: 0x23e40, Avg Latency: 217 ns
Offset: 0x23e80, Avg Latency: 211 ns
Offset: 0x23ec0, Avg Latency: 245 ns
Offset: 0x23f00, Avg Latency: 218 ns
Offset: 0x23f40, Avg Latency: 104 ns
Offset: 0x23f80, Avg Latency: 109 ns
Offset: 0x23fc0, Avg Latency: 197 ns
Offset: 0x24000, Avg Latency: 88 ns
Offset: 0x24040, Avg Latency: 233 ns
Offset: 0x24080, Avg Latency: 89 ns
Offset: 0x240c0, Avg Latency: 233 ns
Offset: 0x24100, Avg Latency: 88 ns
Offset: 0x24140, Avg Latency: 232 ns
Offset: 0x24180, Avg Latency: 113 ns
Offset: 0x241c0, Avg Latency: 233 ns
Offset: 0x24200, Avg Latency: 89 ns
Offset: 0x24240, Avg Latency: 88 ns
Offset: 0x24280, Avg Latency: 87 ns
Offset: 0x242c0, Avg Latency: 87 ns
Offset: 0x24300, Avg Latency: 88 ns
Offset: 0x24340, Avg Latency: 88 ns
Offset: 0x24380, Avg Latency: 89 ns
Offset: 0x243c0, Avg Latency: 88 ns
Offset: 0x24400, Avg Latency: 112 ns
Offset: 0x24440, Avg Latency: 89 ns
Offset: 0x24480, Avg Latency: 88 ns
Offset: 0x244c0, Avg Latency: 88 ns
Offset: 0x24500, Avg Latency: 88 ns
Offset: 0x24540, Avg Latency: 89 ns
Offset: 0x24580, Avg Latency: 88 ns
Offset: 0x245c0, Avg Latency: 89 ns
Offset: 0x24600, Avg Latency: 88 ns
Offset: 0x24640, Avg Latency: 88 ns
Offset: 0x24680, Avg Latency: 87 ns
Offset: 0x246c0, Avg Latency: 88 ns
Offset: 0x24700, Avg Latency: 226 ns
Offset: 0x24740, Avg Latency: 228 ns
Offset: 0x24780, Avg Latency: 226 ns
Offset: 0x247c0, Avg Latency: 88 ns
Offset: 0x24800, Avg Latency: 168 ns
Offset: 0x24840, Avg Latency: 89 ns
Offset: 0x24880, Avg Latency: 229 ns
Offset: 0x248c0, Avg Latency: 206 ns
Offset: 0x24900, Avg Latency: 230 ns
Offset: 0x24940, Avg Latency: 230 ns
Offset: 0x24980, Avg Latency: 229 ns
Offset: 0x249c0, Avg Latency: 216 ns
Offset: 0x24a00, Avg Latency: 117 ns
Offset: 0x24a40, Avg Latency: 215 ns
Offset: 0x24a80, Avg Latency: 112 ns
Offset: 0x24ac0, Avg Latency: 111 ns
Offset: 0x24b00, Avg Latency: 129 ns
Offset: 0x24b40, Avg Latency: 88 ns
Offset: 0x24b80, Avg Latency: 88 ns
Offset: 0x24bc0, Avg Latency: 87 ns
Offset: 0x24c00, Avg Latency: 88 ns
Offset: 0x24c40, Avg Latency: 88 ns
Offset: 0x24c80, Avg Latency: 89 ns
Offset: 0x24cc0, Avg Latency: 90 ns
Offset: 0x24d00, Avg Latency: 88 ns
Offset: 0x24d40, Avg Latency: 88 ns
Offset: 0x24d80, Avg Latency: 89 ns
Offset: 0x24dc0, Avg Latency: 88 ns
Offset: 0x24e00, Avg Latency: 116 ns
Offset: 0x24e40, Avg Latency: 89 ns
Offset: 0x24e80, Avg Latency: 88 ns
Offset: 0x24ec0, Avg Latency: 88 ns
Offset: 0x24f00, Avg Latency: 89 ns
Offset: 0x24f40, Avg Latency: 89 ns
Offset: 0x24f80, Avg Latency: 88 ns
Offset: 0x24fc0, Avg Latency: 109 ns
Offset: 0x25000, Avg Latency: 91 ns
Offset: 0x25040, Avg Latency: 225 ns
Offset: 0x25080, Avg Latency: 225 ns
Offset: 0x250c0, Avg Latency: 224 ns
Offset: 0x25100, Avg Latency: 225 ns
Offset: 0x25140, Avg Latency: 90 ns
Offset: 0x25180, Avg Latency: 225 ns
Offset: 0x251c0, Avg Latency: 91 ns
Offset: 0x25200, Avg Latency: 88 ns
Offset: 0x25240, Avg Latency: 231 ns
Offset: 0x25280, Avg Latency: 232 ns
Offset: 0x252c0, Avg Latency: 88 ns
Offset: 0x25300, Avg Latency: 230 ns
Offset: 0x25340, Avg Latency: 89 ns
Offset: 0x25380, Avg Latency: 88 ns
Offset: 0x253c0, Avg Latency: 87 ns
Offset: 0x25400, Avg Latency: 90 ns
Offset: 0x25440, Avg Latency: 90 ns
Offset: 0x25480, Avg Latency: 90 ns
Offset: 0x254c0, Avg Latency: 90 ns
Offset: 0x25500, Avg Latency: 218 ns
Offset: 0x25540, Avg Latency: 224 ns
Offset: 0x25580, Avg Latency: 223 ns
Offset: 0x255c0, Avg Latency: 102 ns
Offset: 0x25600, Avg Latency: 140 ns
Offset: 0x25640, Avg Latency: 118 ns
Offset: 0x25680, Avg Latency: 214 ns
Offset: 0x256c0, Avg Latency: 89 ns
Offset: 0x25700, Avg Latency: 228 ns
Offset: 0x25740, Avg Latency: 87 ns
Offset: 0x25780, Avg Latency: 89 ns
Offset: 0x257c0, Avg Latency: 88 ns
Offset: 0x25800, Avg Latency: 159 ns
Offset: 0x25840, Avg Latency: 225 ns
Offset: 0x25880, Avg Latency: 224 ns
Offset: 0x258c0, Avg Latency: 224 ns
Offset: 0x25900, Avg Latency: 226 ns
Offset: 0x25940, Avg Latency: 225 ns
Offset: 0x25980, Avg Latency: 225 ns
Offset: 0x259c0, Avg Latency: 90 ns
Offset: 0x25a00, Avg Latency: 89 ns
Offset: 0x25a40, Avg Latency: 227 ns
Offset: 0x25a80, Avg Latency: 227 ns
Offset: 0x25ac0, Avg Latency: 227 ns
Offset: 0x25b00, Avg Latency: 226 ns
Offset: 0x25b40, Avg Latency: 226 ns
Offset: 0x25b80, Avg Latency: 89 ns
Offset: 0x25bc0, Avg Latency: 225 ns
Offset: 0x25c00, Avg Latency: 159 ns
Offset: 0x25c40, Avg Latency: 225 ns
Offset: 0x25c80, Avg Latency: 90 ns
Offset: 0x25cc0, Avg Latency: 226 ns
Offset: 0x25d00, Avg Latency: 90 ns
Offset: 0x25d40, Avg Latency: 225 ns
Offset: 0x25d80, Avg Latency: 226 ns
Offset: 0x25dc0, Avg Latency: 225 ns
Offset: 0x25e00, Avg Latency: 118 ns
Offset: 0x25e40, Avg Latency: 103 ns
Offset: 0x25e80, Avg Latency: 101 ns
Offset: 0x25ec0, Avg Latency: 104 ns
Offset: 0x25f00, Avg Latency: 101 ns
Offset: 0x25f40, Avg Latency: 88 ns
Offset: 0x25f80, Avg Latency: 88 ns
Offset: 0x25fc0, Avg Latency: 228 ns
Offset: 0x26000, Avg Latency: 168 ns
Offset: 0x26040, Avg Latency: 231 ns
Offset: 0x26080, Avg Latency: 129 ns
Offset: 0x260c0, Avg Latency: 216 ns
Offset: 0x26100, Avg Latency: 103 ns
Offset: 0x26140, Avg Latency: 231 ns
Offset: 0x26180, Avg Latency: 230 ns
Offset: 0x261c0, Avg Latency: 229 ns
Offset: 0x26200, Avg Latency: 91 ns
Offset: 0x26240, Avg Latency: 90 ns
Offset: 0x26280, Avg Latency: 90 ns
Offset: 0x262c0, Avg Latency: 224 ns
Offset: 0x26300, Avg Latency: 230 ns
Offset: 0x26340, Avg Latency: 230 ns
Offset: 0x26380, Avg Latency: 230 ns
Offset: 0x263c0, Avg Latency: 91 ns
Offset: 0x26400, Avg Latency: 90 ns
Offset: 0x26440, Avg Latency: 91 ns
Offset: 0x26480, Avg Latency: 94 ns
Offset: 0x264c0, Avg Latency: 95 ns
Offset: 0x26500, Avg Latency: 90 ns
Offset: 0x26540, Avg Latency: 90 ns
Offset: 0x26580, Avg Latency: 90 ns
Offset: 0x265c0, Avg Latency: 90 ns
Offset: 0x26600, Avg Latency: 90 ns
Offset: 0x26640, Avg Latency: 90 ns
Offset: 0x26680, Avg Latency: 90 ns
Offset: 0x266c0, Avg Latency: 89 ns
Offset: 0x26700, Avg Latency: 89 ns
Offset: 0x26740, Avg Latency: 91 ns
Offset: 0x26780, Avg Latency: 91 ns
Offset: 0x267c0, Avg Latency: 90 ns
Offset: 0x26800, Avg Latency: 168 ns
Offset: 0x26840, Avg Latency: 222 ns
Offset: 0x26880, Avg Latency: 90 ns
Offset: 0x268c0, Avg Latency: 90 ns
Offset: 0x26900, Avg Latency: 229 ns
Offset: 0x26940, Avg Latency: 229 ns
Offset: 0x26980, Avg Latency: 230 ns
Offset: 0x269c0, Avg Latency: 229 ns
Offset: 0x26a00, Avg Latency: 168 ns
Offset: 0x26a40, Avg Latency: 230 ns
Offset: 0x26a80, Avg Latency: 230 ns
Offset: 0x26ac0, Avg Latency: 230 ns
Offset: 0x26b00, Avg Latency: 230 ns
Offset: 0x26b40, Avg Latency: 230 ns
Offset: 0x26b80, Avg Latency: 91 ns
Offset: 0x26bc0, Avg Latency: 232 ns
Offset: 0x26c00, Avg Latency: 166 ns
Offset: 0x26c40, Avg Latency: 225 ns
Offset: 0x26c80, Avg Latency: 226 ns
Offset: 0x26cc0, Avg Latency: 225 ns
Offset: 0x26d00, Avg Latency: 227 ns
Offset: 0x26d40, Avg Latency: 227 ns
Offset: 0x26d80, Avg Latency: 227 ns
Offset: 0x26dc0, Avg Latency: 226 ns
Offset: 0x26e00, Avg Latency: 141 ns
Offset: 0x26e40, Avg Latency: 226 ns
Offset: 0x26e80, Avg Latency: 227 ns
Offset: 0x26ec0, Avg Latency: 227 ns
Offset: 0x26f00, Avg Latency: 227 ns
Offset: 0x26f40, Avg Latency: 227 ns
Offset: 0x26f80, Avg Latency: 229 ns
Offset: 0x26fc0, Avg Latency: 103 ns
Offset: 0x27000, Avg Latency: 160 ns
Offset: 0x27040, Avg Latency: 225 ns
Offset: 0x27080, Avg Latency: 223 ns
Offset: 0x270c0, Avg Latency: 225 ns
Offset: 0x27100, Avg Latency: 225 ns
Offset: 0x27140, Avg Latency: 225 ns
Offset: 0x27180, Avg Latency: 225 ns
Offset: 0x271c0, Avg Latency: 225 ns
Offset: 0x27200, Avg Latency: 163 ns
Offset: 0x27240, Avg Latency: 225 ns
Offset: 0x27280, Avg Latency: 226 ns
Offset: 0x272c0, Avg Latency: 213 ns
Offset: 0x27300, Avg Latency: 213 ns
Offset: 0x27340, Avg Latency: 213 ns
Offset: 0x27380, Avg Latency: 212 ns
Offset: 0x273c0, Avg Latency: 214 ns
Offset: 0x27400, Avg Latency: 160 ns
Offset: 0x27440, Avg Latency: 218 ns
Offset: 0x27480, Avg Latency: 105 ns
Offset: 0x274c0, Avg Latency: 116 ns
Offset: 0x27500, Avg Latency: 91 ns
Offset: 0x27540, Avg Latency: 225 ns
Offset: 0x27580, Avg Latency: 225 ns
Offset: 0x275c0, Avg Latency: 225 ns
Offset: 0x27600, Avg Latency: 168 ns
Offset: 0x27640, Avg Latency: 91 ns
Offset: 0x27680, Avg Latency: 228 ns
Offset: 0x276c0, Avg Latency: 228 ns
Offset: 0x27700, Avg Latency: 228 ns
Offset: 0x27740, Avg Latency: 229 ns
Offset: 0x27780, Avg Latency: 229 ns
Offset: 0x277c0, Avg Latency: 229 ns
Offset: 0x27800, Avg Latency: 157 ns
Offset: 0x27840, Avg Latency: 224 ns
